model,schema,source_repository,model_type,completeness_tier,rule_id,ids_representable,target_count,ifctester_pass_count,ifctester_pass_rate
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,1,1.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
