model,source_repository,model_type,completeness_tier,schema,rule_id,target_count,direct_reference_pass_count,direct_reference_pass_rate
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,1,1.0
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-occurrences-can-override-materials-from-their-types-60eb220b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-a-group-entity-must-match-exactly-1-2-275a3899,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,2,2,1.0
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,2,0,0.0
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-a-non-aggregated-element-fails-an-aggregate-relatio-e08e7eae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-a-non-grouped-element-fails-a-group-relationship-2020d94b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,2,2,1.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,2,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-6f217fd6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,2,2,1.0
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,2,0,0.0
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,2,0,0.0
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-an-aggregate-may-specify-the-entity-of-the-whole-2--5647135b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,2,2,1.0
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,2,0,0.0
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,2,0,0.0
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-an-aggregate-may-specify-the-predefined-type-of-the-0037884d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,1,0,0.0
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-any-contained-element-passes-a-containment-relation-8a19ec40,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,2,2,1.0
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,2,0,0.0
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-any-nested-whole-fails-a-nest-relationship-063aed0e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,2,2,1.0
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,2,0,0.0
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-the-aggregated-whole-fails-an-aggregate-relationshi-2787074f,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,1,0.5
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,1,0,0.0
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-the-container-entity-must-match-exactly-1-2-ee356f81,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,1,0.5
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,1,0,0.0
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-the-container-itself-always-fails-6287e30d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-the-container-must-be-related-using-specified-relat-ead16789,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-the-container-must-be-related-using-specified-relat-ead16789,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,0,0.0
