model,rule_id,ifc_class,global_id,name,passed,reason
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjk26,Basic Wall:MockUp Interior between App:586837,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjk5B,Basic Wall:MockUp Interior between App:587160,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49YfG,Basic Wall:MockUp Interior:588512,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49YsP,Basic Wall:MockUp Interior:589097,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49YtX,Basic Wall:MockUp Interior:589137,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49zLG,Basic Wall:MockUp Interior:591328,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49zPp,Basic Wall:MockUp Interior:591555,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49zPS,Basic Wall:MockUp Interior:591596,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49zSM,Basic Wall:MockUp Interior:591782,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49za9,Basic Wall:MockUp Interior:592313,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2sG0Vcmgb1Uverjtj49zb3,Basic Wall:MockUp Interior:592371,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3DRhHSTRP15ukUYu1G74Jn,Basic Wall:MockUp Interior:595384,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSHkB,Basic Wall:MockUp Interior:597914,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSIHS,Basic Wall:MockUp Interior:598093,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSIRv,Basic Wall:MockUp Interior:598760,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSI9v,Basic Wall:MockUp Interior:599656,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSIAn,Basic Wall:MockUp Interior:599712,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSImG,Basic Wall:MockUp Interior:600065,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSIn8,Basic Wall:MockUp Interior:600153,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Zs4aBjAr5AggJ3MVmSIoU,Basic Wall:MockUp Interior:600207,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,02b4vxvtD5HBo2EeUI63Px,Basic Wall:MockUp Kitchen:645063,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,28WUkjJ1r5wPzZDX9W1jKw,Basic Wall:MockUp Kitchen:664266,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,28WUkjJ1r5wPzZDX9W1jI_,Basic Wall:MockUp Kitchen:664398,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,28WUkjJ1r5wPzZDX9W1jxA,Basic Wall:MockUp Kitchen:665914,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,28WUkjJ1r5wPzZDX9W1iEk,Basic Wall:MockUp Interior:668766,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KGNuJkf5FjQZDFQ6We96A,Basic Wall:MockUp Elavator:671215,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KGNuJkf5FjQZDFQ6WeExu,Basic Wall:MockUp Interior:672413,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KGNuJkf5FjQZDFQ6WeElF,Basic Wall:MockUp Interior:673706,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KGNuJkf5FjQZDFQ6WeFjc,Basic Wall:MockUp Kitchen:677635,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KGNuJkf5FjQZDFQ6WeFl3,Basic Wall:MockUp Kitchen:677798,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0X2$ayW0v5dBNxK3e4nwvt,Basic Wall:MockUp Kitchen:682182,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0X2$ayW0v5dBNxK3e4nwfs,Basic Wall:MockUp Kitchen:683207,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,11MreptMzBDAizZWBG8n15,Basic Wall:MockUp Interior between App:689878,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,11MreptMzBDAizZWBG8n$m,Basic Wall:MockUp Kitchen:690531,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,11MreptMzBDAizZWBG8nzD,Basic Wall:MockUp Kitchen:690654,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,11MreptMzBDAizZWBG8nhd,Basic Wall:MockUp Kitchen:691316,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3AT,Basic Wall:MockUp Elavator:696920,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3AS,Basic Wall:MockUp Elavator:696921,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3ES,Basic Wall:MockUp Interior between App:697177,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3D2,Basic Wall:MockUp Interior between App:697223,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3I4,Basic Wall:MockUp Elavator:697409,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3Hn,Basic Wall:MockUp Interior:697524,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3Hm,Basic Wall:MockUp Interior:697525,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3Hp,Basic Wall:MockUp Interior:697526,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3Gd,Basic Wall:MockUp Interior:697570,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3Gq,Basic Wall:MockUp Interior:697585,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3Gv,Basic Wall:MockUp Interior:697596,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3N2,Basic Wall:MockUp Kitchen:697607,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3Q3,Basic Wall:MockUp Interior between App:697926,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3XD,Basic Wall:MockUp Kitchen:698504,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GzoWuxxn4WO8bCtw8H3fu,Basic Wall:MockUp Interior:699069,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2m6FhmO0r2OgRBRP7hD2Hh,Basic Wall:MockUp Interior:703878,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2m6FhmO0r2OgRBRP7hD4wq,Basic Wall:MockUp Interior:710489,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2m6FhmO0r2OgRBRP7hD4vi,Basic Wall:MockUp Interior:710529,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2m6FhmO0r2OgRBRP7hD47b,Basic Wall:MockUp Interior:710664,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2m6FhmO0r2OgRBRP7hD41n,Basic Wall:MockUp Kitchen:711068,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2m6FhmO0r2OgRBRP7hD4D3,Basic Wall:MockUp Interior:711342,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2m6FhmO0r2OgRBRP7hD4GE,Basic Wall:MockUp Interior:712163,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3naw$9in55$v8L5CpxnK31,Basic Wall:MockUp Elavator:712947,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3naw$9in55$v8L5CpxnK36,Basic Wall:MockUp Elavator:712948,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3naw$9in55$v8L5CpxnK7f,Basic Wall:MockUp Interior between App:713179,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3naw$9in55$v8L5CpxnK9t,Basic Wall:MockUp Interior between App:713285,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3naw$9in55$v8L5CpxnKAh,Basic Wall:MockUp Elavator:713369,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95kV8,Basic Wall:MockUp Elavator:722908,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95kax,Basic Wall:MockUp Interior between App:723247,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95kjH,Basic Wall:MockUp Interior between App:723781,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95klY,Basic Wall:MockUp Interior:723958,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95kzZ,Basic Wall:MockUp Interior:724855,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95k$a,Basic Wall:MockUp Interior:724976,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95l2Z,Basic Wall:MockUp Interior:725175,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95l9U,Basic Wall:MockUp Interior:725578,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95lnq,Basic Wall:MockUp Interior:728160,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95luL,Basic Wall:MockUp Interior:728577,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95lyz,Basic Wall:MockUp Kitchen:728873,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95i4v,Basic Wall:MockUp Interior:729389,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95i9$,Basic Wall:MockUp Kitchen:729707,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2v8sGyGFXDsRc80mj95iGA,Basic Wall:MockUp Interior:730142,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3Icxn5iZD46RLnvfRjDRUz,Basic Wall:MockUp Interior:731530,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3Icxn5iZD46RLnvfRjDRU9,Basic Wall:MockUp Interior:731582,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3p6DR19bjD_PWb8lZMRTT8,Basic Wall:MockUp Elavator:734443,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3p6DR19bjD_PWb8lZMRTOE,Basic Wall:MockUp Elavator:734637,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3p6DR19bjD_PWb8lZMRTPc,Basic Wall:MockUp Elavator:734661,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3p6DR19bjD_PWb8lZMRTML,Basic Wall:MockUp Elavator:734774,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3p6DR19bjD_PWb8lZMRTI1,Basic Wall:MockUp Interior between App:735010,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3p6DR19bjD_PWb8lZMRThy,Basic Wall:MockUp Interior between App:735583,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3p6DR19bjD_PWb8lZMRTs5,Basic Wall:MockUp Interior between App:736806,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Pw4h9cu11p8EzOFUdpSRt,Basic Wall:MockUp Interior between App:738337,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0Pw4h9cu11p8EzOFUdpSqt,Basic Wall:MockUp Interior between App:741345,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0xKelnDbLBsf$3TAffmUEN,Basic Wall:MockUp Interior between App:747035,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSF,Basic Wall:MockUp Exterior:793580,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSE,Basic Wall:MockUp Exterior:793581,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSD,Basic Wall:MockUp Exterior:793582,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSC,Basic Wall:MockUp Exterior:793583,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSJ,Basic Wall:MockUp Exterior:793584,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSI,Basic Wall:MockUp Exterior:793585,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSH,Basic Wall:MockUp Exterior:793586,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBSG,Basic Wall:MockUp Exterior:793587,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCI,Basic Wall:MockUp Exterior Garage:794609,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCH,Basic Wall:MockUp Exterior Garage:794610,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCG,Basic Wall:MockUp Exterior Garage:794611,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCN,Basic Wall:MockUp Exterior Garage:794612,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCM,Basic Wall:MockUp Exterior Garage:794613,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCL,Basic Wall:MockUp Exterior Garage:794614,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCK,Basic Wall:MockUp Exterior Garage:794615,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnMBCR,Basic Wall:MockUp Exterior Garage:794616,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnM8_h,Basic Wall:MockUp Interior between App:795464,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1KMtYLyv9CyfGv8UjnM8y$,Basic Wall:MockUp Interior between App:795612,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GdhC2lQD5ifjmLdQ3yo2f,Basic Wall:MockUp Interior between App:797057,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GdhC2lQD5ifjmLdQ3yo9v,Basic Wall:MockUp Interior between App:797521,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GdhC2lQD5ifjmLdQ3yoB_,Basic Wall:MockUp Interior between App:797654,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GdhC2lQD5ifjmLdQ3yoT7,Basic Wall:MockUp Storage Wall:798319,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,3GdhC2lQD5ifjmLdQ3ype4,Basic Wall:MockUp Interior between App:799532,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2dAxltRn524vY2d5KNMrWy,Basic Wall:MockUp Interior between App:807795,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2dAxltRn524vY2d5KNMrzR,Basic Wall:MockUp Interior between App:807956,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2dAxltRn524vY2d5KNMr$K,Basic Wall:MockUp Interior between App:808091,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2dAxltRn524vY2d5KNMrvW,Basic Wall:MockUp Interior between App:808239,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_An5M,Basic Wall:MockUp Interior between App:810932,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_An4w,Basic Wall:MockUp Interior between App:810968,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_AoiZ,Basic Wall:MockUp Interior between App:812481,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_AoFF,Basic Wall:MockUp Interior between App:814381,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_Ao2N,Basic Wall:MockUp Interior between App:814709,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_Apug,Basic Wall:MockUp Interior between App:815304,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_Apqc,Basic Wall:MockUp Storage Wall:816068,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_ApY4,Basic Wall:MockUp Storage Wall:816742,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_ApdW,Basic Wall:MockUp Storage Wall:816898,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_Apb_,Basic Wall:MockUp Storage Wall:817052,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_ApRW,Basic Wall:MockUp Storage Wall:817154,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_ApO1,Basic Wall:MockUp Storage Wall:817379,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_ApV0,Basic Wall:MockUp Storage Wall:817442,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_ApBx,Basic Wall:MockUp Storage Wall:818201,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1cFRppLhj948bTrzz_ApAd,Basic Wall:MockUp Storage Wall:818245,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdM0J,Basic Wall:MockUp Storage Wall:818985,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdM1i,Basic Wall:MockUp Storage Wall:819030,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdP_b,Basic Wall:MockUp Storage Wall:819359,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdP$n,Basic Wall:MockUp Storage Wall:819403,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPiu,Basic Wall:MockUp Storage Wall:820226,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPdI,Basic Wall:MockUp Storage Wall:820968,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPSm,Basic Wall:MockUp Storage Wall:821258,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPUw,Basic Wall:MockUp Storage Wall:821376,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPMt,Basic Wall:MockUp Storage Wall:821901,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPNY,Basic Wall:MockUp Storage Wall:821976,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPJh,Basic Wall:MockUp Storage Wall:822225,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPDs,Basic Wall:MockUp Storage Wall:822348,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdPEJ,Basic Wall:MockUp Storage Wall:822441,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdP9Z,Basic Wall:MockUp Storage Wall:822617,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdP1J,Basic Wall:MockUp Storage Wall:823145,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdOtF,Basic Wall:MockUp Interior between App:824053,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdOTG,Basic Wall:MockUp Interior between App:825450,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdOVk,Basic Wall:MockUp Interior between App:825556,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0ducQKkW5EGQM9rQ5zdOOx,Basic Wall:MockUp Interior between App:825601,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbUn3,Basic Wall:MockUp Interior:832367,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbU8d,Basic Wall:MockUp Interior:834827,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbUBM,Basic Wall:MockUp Interior:835066,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbU7b,Basic Wall:MockUp Interior:835273,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbU0j,Basic Wall:MockUp Interior:835329,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPmS,Basic Wall:MockUp Interior between App:836400,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPnV,Basic Wall:MockUp Interior between App:836467,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPoz,Basic Wall:MockUp Interior between App:836497,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPe3,Basic Wall:MockUp Interior between App:836911,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPbw,Basic Wall:MockUp Interior:837206,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPQf,Basic Wall:MockUp Interior:838021,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPRX,Basic Wall:MockUp Interior:838093,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbPHV,Basic Wall:MockUp Interior:838515,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbP1t,Basic Wall:MockUp Interior:839515,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbOzp,Basic Wall:MockUp Interior:839775,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2BLn4xX2vF_gM9G5wfbOe6,Basic Wall:MockUp Interior:841002,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,34Ni6yH0HDjQqrjEsXb0TF,Basic Wall:MockUp Elavator:865746,True,Name is present
